,Zip Code,City,County,Households,<10k,10k - 15k,15k - 25k,25k - 35k,35k - 50k,50k - 75k,75k - 100k,100k - 150k,150k - 200k,200k+,Median Income ($),Mean Income ($)
802,93526,Independence,Inyo,335,3.9,5.4,9.9,3.6,26.0,16.4,17.0,12.5,4.2,1.2,55750.0,65202.0
803,93527,Inyokern,Kern,880,6.5,9.1,19.5,3.5,1.6,24.7,5.6,8.3,19.1,2.2,54593.0,78905.0
804,93528,Johannesburg,Kern,63,15.9,41.3,0.0,0.0,42.9,0.0,0.0,0.0,0.0,0.0,,
805,93529,June Lake,Mono,186,12.9,0.0,0.0,21.0,13.4,22.6,6.5,18.3,5.4,0.0,50298.0,60131.0
806,93530,Keeler,Inyo,19,0.0,52.6,0.0,26.3,0.0,21.1,0.0,0.0,0.0,0.0,,28189.0
807,93531,Keene,Kern,167,9.6,0.0,8.4,9.0,13.2,18.0,30.5,0.0,11.4,0.0,72891.0,65834.0
808,93532,Lake Hughes,Los Angeles,989,13.1,3.7,5.8,7.1,12.3,19.4,13.7,14.2,6.3,4.4,58438.0,74661.0
809,93534,Lancaster,Los Angeles,14081,15.5,7.4,12.4,13.5,16.3,16.8,8.4,6.7,2.5,0.6,36034.0,46090.0
810,93535,Lancaster,Los Angeles,21098,16.2,5.1,9.7,11.0,16.4,18.2,11.5,7.9,2.2,1.7,42266.0,52182.0
811,93536,Lancaster,Los Angeles,21179,8.4,3.7,5.3,7.5,11.3,16.5,16.5,18.5,6.3,5.9,71268.0,82201.0
812,93541,Lee Vining,Mono,147,0.0,0.0,12.9,4.1,7.5,10.9,48.3,16.3,0.0,0.0,91280.0,78466.0
813,93543,Littlerock,Los Angeles,3655,7.2,6.5,8.2,14.5,16.3,11.9,15.5,14.0,2.4,3.5,44985.0,66559.0
814,93544,Llano,Los Angeles,432,0.0,2.1,13.4,17.4,20.1,14.1,15.3,6.0,9.5,2.1,46200.0,65968.0
815,93545,Lone Pine,Inyo,813,1.1,13.5,17.7,16.1,12.8,12.9,11.1,9.7,2.7,2.3,36736.0,54050.0
816,93546,Mammoth Lakes,Mono,3236,0.6,4.1,2.8,10.0,14.8,28.2,13.5,16.2,4.2,5.7,62670.0,79758.0
817,93549,Olancha,Inyo,120,0.0,15.8,7.5,4.2,15.0,7.5,25.8,16.7,4.2,3.3,68750.0,72093.0
818,93550,Palmdale,Los Angeles,21130,11.5,8.3,14.5,12.3,16.0,16.1,10.0,7.5,2.6,1.1,36988.0,49851.0
819,93551,Palmdale,Los Angeles,16056,2.9,3.0,6.1,5.8,10.8,15.0,15.9,20.8,12.5,7.1,84000.0,99248.0
820,93552,Palmdale,Los Angeles,9921,3.2,3.8,9.6,11.9,15.5,24.7,16.1,11.7,2.5,1.1,56971.0,65274.0
821,93553,Pearblossom,Los Angeles,832,4.9,0.2,18.6,7.1,15.1,17.9,9.4,12.5,7.9,6.3,54741.0,76125.0
822,93554,Randsburg,Kern,103,30.1,0.0,0.0,37.9,8.7,8.7,14.6,0.0,0.0,0.0,26314.0,35537.0
823,93555,Ridgecrest,Kern,13181,6.5,4.8,11.2,8.7,12.0,17.0,14.0,14.2,7.9,3.6,60318.0,74195.0
824,93558,Red Mountain,San Bernardino,79,7.6,0.0,25.3,44.3,0.0,0.0,0.0,0.0,22.8,0.0,25964.0,58497.0
825,93560,Rosamond,Kern,6556,4.4,3.0,10.7,8.3,15.0,17.4,15.7,16.9,5.7,2.9,59754.0,72052.0
826,93561,Tehachapi,Kern,11152,6.4,2.7,8.5,8.4,13.7,19.5,12.3,18.7,7.1,2.6,63996.0,76076.0
827,93562,Trona,San Bernardino,703,12.2,11.5,12.7,10.0,15.4,13.5,13.4,8.1,1.3,2.0,38438.0,52820.0
828,93563,Valyermo,Los Angeles,137,7.3,14.6,13.9,2.2,0.0,13.1,24.8,0.0,7.3,16.8,74250.0,89780.0
829,93591,Palmdale,Los Angeles,1807,10.3,6.3,10.1,15.3,25.7,20.1,4.8,4.9,1.1,1.4,41080.0,46852.0
830,93592,Trona,San Bernardino,27,48.1,0.0,0.0,0.0,22.2,0.0,0.0,0.0,29.6,0.0,,55915.0
831,93601,Ahwahnee,Madera,710,4.1,3.1,14.1,1.8,21.1,24.9,6.5,13.4,5.8,5.2,58362.0,73033.0
832,93602,Auberry,Fresno,1608,5.2,7.2,6.0,10.9,15.0,21.8,6.0,21.1,4.2,2.4,54375.0,67987.0
833,93603,Badger,Tulare,93,25.8,0.0,0.0,14.0,0.0,45.2,0.0,0.0,0.0,15.1,65565.0,134105.0
834,93604,Bass Lake,Madera,314,2.2,2.5,18.2,8.6,16.6,13.4,23.9,8.0,2.5,4.1,62143.0,69639.0
835,93605,Big Creek,Fresno,73,0.0,0.0,2.7,4.1,15.1,19.2,24.7,13.7,20.5,0.0,84306.0,91045.0
836,93606,Biola,Fresno,227,13.7,19.4,2.2,19.4,4.0,22.5,16.7,2.2,0.0,0.0,31042.0,41933.0
837,93608,Cantua Creek,Fresno,256,0.0,12.9,19.5,22.7,21.1,11.3,5.5,7.0,0.0,0.0,33750.0,41086.0
838,93609,Caruthers,Fresno,1540,5.3,2.9,22.2,14.9,14.4,17.8,9.2,6.4,6.2,0.7,38958.0,53599.0
839,93610,Chowchilla,Madera,5058,10.4,7.8,9.8,18.4,17.3,13.0,8.3,9.1,2.9,3.0,37406.0,55820.0
840,93611,Clovis,Fresno,15719,3.0,2.7,6.4,6.6,8.8,20.6,16.0,21.2,8.0,6.7,78928.0,94029.0
841,93612,Clovis,Fresno,13483,8.0,6.8,13.9,15.1,15.6,20.1,8.9,8.8,2.2,0.6,40393.0,51572.0
842,93614,Coarsegold,Madera,4468,11.2,4.5,9.6,7.6,13.5,18.3,12.1,14.7,4.9,3.6,55490.0,69110.0
843,93615,Cutler,Tulare,1443,11.9,4.2,21.1,21.0,16.5,11.8,5.5,5.3,1.8,1.0,30951.0,43818.0
844,93616,Del Rey,Fresno,682,6.2,10.1,20.4,25.5,12.0,7.6,7.8,5.7,3.8,0.9,30806.0,44660.0
845,93618,Dinuba,Tulare,8044,5.2,6.3,17.1,16.6,15.7,17.3,10.4,7.7,3.1,0.6,38576.0,52910.0
846,93619,Clovis,Fresno,11106,2.0,1.7,3.2,3.8,7.9,12.6,12.8,26.2,13.7,16.2,108353.0,131022.0
847,93620,Dos Palos,Merced,2793,10.0,5.0,17.5,13.0,15.2,18.7,8.5,8.1,2.9,1.0,36937.0,50892.0
848,93621,Dunlap,Fresno,164,32.9,9.1,10.4,12.8,10.4,17.1,0.0,0.0,7.3,0.0,,37422.0
849,93622,Firebaugh,Fresno,2846,5.0,5.6,20.0,16.2,16.9,23.1,1.4,8.4,1.5,1.9,40464.0,49574.0
850,93623,Fish Camp,Mariposa,63,0.0,0.0,28.6,0.0,0.0,11.1,0.0,60.3,0.0,0.0,102928.0,72532.0
851,93624,Five Points,Fresno,298,2.3,1.3,21.5,31.9,15.1,17.4,8.7,1.7,0.0,0.0,33833.0,41191.0
852,93625,Fowler,Fresno,2175,4.0,8.1,18.5,10.1,14.5,17.7,11.8,9.2,4.1,2.0,44388.0,63829.0
853,93626,Friant,Fresno,638,10.2,5.2,8.3,7.1,5.5,8.5,15.4,29.6,3.6,6.7,82419.0,91393.0
854,93627,Helm,Fresno,26,0.0,0.0,0.0,30.8,69.2,0.0,0.0,0.0,0.0,0.0,,
855,93628,Hume,Fresno,68,0.0,0.0,25.0,0.0,0.0,26.5,25.0,23.5,0.0,0.0,,66954.0
856,93630,Kerman,Fresno,5235,6.7,6.7,15.3,16.7,14.0,15.8,9.2,11.4,2.7,1.5,40654.0,56769.0
857,93631,Kingsburg,Fresno,5165,2.9,8.5,11.7,7.9,10.2,18.2,17.5,12.1,6.2,4.7,61163.0,77671.0
858,93633,Kings Canyon National Pk,Tulare,0,,,,,,,,,,,,
859,93634,Lakeshore,Fresno,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,,
860,93635,Los Banos,Merced,11581,8.3,6.8,12.3,9.4,18.1,18.2,12.1,9.5,3.9,1.4,45714.0,57606.0
861,93636,Madera,Madera,3823,4.9,2.3,6.1,4.7,12.9,17.4,17.0,20.1,9.1,5.5,76349.0,94210.0
862,93637,Madera,Madera,11716,6.8,4.5,10.4,11.8,16.9,21.4,11.6,12.2,2.5,2.0,49632.0,62078.0
863,93638,Madera,Madera,11964,8.1,6.5,17.6,14.9,15.3,16.6,7.2,10.9,1.0,1.9,36709.0,51741.0
864,93640,Mendota,Fresno,2982,10.1,13.1,22.2,21.1,13.5,15.1,1.6,3.3,0.0,0.0,26438.0,32415.0
865,93641,Miramonte,Fresno,117,36.8,0.0,0.0,9.4,20.5,12.0,0.0,12.0,0.0,9.4,,62662.0
866,93643,North Fork,Madera,1199,7.0,8.7,11.5,11.3,9.5,16.8,14.8,12.2,4.8,3.5,52356.0,67556.0
867,93644,Oakhurst,Madera,3373,10.3,9.5,12.2,8.9,15.7,18.3,11.2,6.9,5.2,1.8,44703.0,55654.0
868,93645,O Neals,Madera,61,13.1,0.0,0.0,0.0,0.0,14.8,31.1,14.8,0.0,26.2,94276.0,205480.0
869,93646,Orange Cove,Fresno,2660,11.1,15.1,18.9,16.8,11.2,13.5,6.3,3.8,2.6,0.8,27726.0,40008.0
870,93647,Orosi,Tulare,2771,8.1,7.3,23.4,19.7,17.9,10.3,9.5,2.8,1.0,0.0,30423.0,39284.0
871,93648,Parlier,Fresno,4093,11.9,11.9,16.4,19.1,15.1,13.9,6.0,3.4,0.8,1.5,31008.0,40071.0
872,93650,Fresno,Fresno,1413,4.7,11.1,18.7,15.3,17.0,20.2,10.1,1.9,0.9,0.0,36042.0,42227.0
873,93651,Prather,Fresno,697,1.3,3.6,12.6,9.0,4.7,14.6,14.3,28.7,4.3,6.7,79267.0,92658.0
874,93652,Raisin City,Fresno,80,12.5,16.3,10.0,21.3,11.3,6.3,16.3,2.5,3.8,0.0,33824.0,44279.0
875,93653,Raymond,Madera,553,3.4,2.5,9.4,15.2,17.7,15.9,9.0,17.4,4.0,5.4,57083.0,87756.0
876,93654,Reedley,Fresno,8833,5.8,5.8,11.8,12.7,17.4,17.8,12.2,10.8,3.4,2.5,46354.0,59988.0
877,93656,Riverdale,Fresno,1723,2.3,3.4,9.3,15.4,24.9,25.8,9.5,4.9,3.6,0.9,47300.0,56412.0
878,93657,Sanger,Fresno,10117,6.6,7.9,10.3,10.0,14.9,17.4,14.0,11.1,5.3,2.4,50560.0,65241.0
879,93660,San Joaquin,Fresno,1129,20.4,6.4,22.1,14.6,11.3,11.8,9.7,1.9,1.8,0.0,26645.0,36081.0
880,93662,Selma,Fresno,8452,5.8,6.9,12.2,16.5,16.8,17.3,11.0,8.7,2.6,2.2,41313.0,57879.0
881,93664,Shaver Lake,Fresno,222,1.4,2.7,6.8,9.5,12.2,13.1,9.0,18.5,14.9,12.2,79583.0,106372.0
882,93665,South Dos Palos,Merced,264,0.0,11.4,16.7,22.3,37.1,12.5,0.0,0.0,0.0,0.0,34958.0,35889.0
883,93666,Sultana,Tulare,222,12.6,16.2,20.3,3.2,25.7,20.3,0.0,1.8,0.0,0.0,25714.0,33086.0
884,93667,Tollhouse,Fresno,918,7.4,3.2,3.7,10.1,15.6,22.1,10.5,19.6,7.8,0.0,56875.0,69665.0
885,93668,Tranquillity,Fresno,332,11.1,5.1,9.6,21.4,19.3,12.0,17.8,0.0,3.6,0.0,35703.0,45478.0
886,93669,Wishon,Madera,129,31.8,0.0,6.2,27.9,0.0,27.1,0.0,7.0,0.0,0.0,33576.0,37021.0
887,93673,Traver,Tulare,197,10.2,13.7,17.3,11.2,19.3,11.7,8.1,6.6,0.0,2.0,31094.0,43619.0
888,93675,Squaw Valley,Fresno,1236,8.7,3.0,10.9,6.5,9.5,26.3,12.0,14.7,7.6,0.8,63922.0,69363.0
889,93701,Fresno,Fresno,3097,24.5,17.0,19.1,17.9,10.2,6.5,3.0,1.5,0.0,0.2,19080.0,25098.0
890,93702,Fresno,Fresno,11873,14.0,12.9,22.7,15.8,12.6,12.0,4.8,4.3,0.7,0.3,25210.0,34757.0
891,93703,Fresno,Fresno,10074,13.4,15.1,19.3,12.3,12.1,14.3,6.7,4.4,1.4,0.9,26629.0,39120.0
892,93704,Fresno,Fresno,10909,7.0,7.2,11.2,11.7,12.8,18.7,12.8,11.9,3.3,3.3,50054.0,65491.0
893,93705,Fresno,Fresno,12075,11.8,9.3,17.4,14.7,16.6,14.4,7.0,6.2,1.9,0.8,32639.0,43755.0
894,93706,Fresno,Fresno,10864,15.6,10.3,18.1,13.9,13.3,14.5,5.9,5.6,1.4,1.5,29003.0,43078.0
895,93710,Fresno,Fresno,11090,12.9,5.3,12.8,10.7,14.1,18.0,10.7,10.6,3.2,1.5,43598.0,57831.0
896,93711,Fresno,Fresno,15734,4.6,4.1,8.3,8.4,12.0,17.1,12.2,16.5,7.8,9.0,67949.0,96528.0
897,93720,Fresno,Fresno,17778,4.4,2.9,7.1,6.4,9.2,18.5,14.1,20.4,8.9,8.2,78357.0,95694.0
898,93721,Fresno,Fresno,1809,22.3,22.3,9.6,9.3,13.2,10.4,8.3,3.7,0.8,0.0,19145.0,33858.0
899,93722,Fresno,Fresno,24429,6.1,5.1,10.6,10.6,13.5,22.8,13.8,11.0,4.1,2.3,53571.0,64822.0
900,93723,Fresno,Fresno,3261,2.1,4.1,9.7,11.5,12.1,13.3,17.5,15.1,9.4,5.1,69625.0,98339.0
901,93725,Fresno,Fresno,6852,8.6,5.7,18.6,12.3,16.6,20.9,7.4,6.7,1.7,1.5,38098.0,50067.0
902,93726,Fresno,Fresno,14308,11.1,8.7,17.0,16.9,15.4,15.9,6.6,6.8,1.0,0.6,32018.0,42754.0
903,93727,Fresno,Fresno,23399,8.5,7.1,12.1,10.8,13.1,17.6,13.4,10.7,3.9,2.9,48388.0,64283.0
904,93728,Fresno,Fresno,5715,7.9,14.3,19.2,12.3,14.3,14.8,7.2,5.7,2.9,1.5,31478.0,46219.0
905,93730,Fresno,Fresno,4082,2.4,1.9,5.1,6.8,9.1,8.0,9.9,20.1,17.1,19.6,118472.0,143995.0
906,93901,Salinas,Monterey,9744,6.2,5.4,11.6,8.9,14.3,19.5,12.0,12.5,5.3,4.1,55129.0,69305.0
907,93905,Salinas,Monterey,12827,3.6,4.8,14.1,14.1,20.2,20.5,10.6,8.9,2.1,1.1,44370.0,54967.0
908,93906,Salinas,Monterey,16862,4.4,4.2,8.6,9.4,15.6,20.3,16.0,13.5,5.6,2.4,58278.0,72380.0
909,93907,Salinas,Monterey,7190,3.8,2.3,8.2,4.7,13.8,23.0,12.9,17.5,8.5,5.1,67242.0,87671.0
910,93908,Salinas,Monterey,4552,1.3,0.9,2.9,6.0,6.5,10.8,12.2,26.0,12.5,21.0,119897.0,145743.0
911,93920,Big Sur,Monterey,394,1.8,4.3,6.9,10.7,8.1,31.0,12.7,5.1,14.7,4.8,59219.0,79529.0
912,93921,Carmel By The Sea,Monterey,1523,5.0,4.0,5.6,4.7,10.8,16.3,13.6,17.5,9.5,13.0,81875.0,107647.0
913,93923,Carmel,Monterey,5620,4.5,3.3,7.7,3.9,7.2,14.6,10.0,17.2,8.1,23.6,91863.0,150967.0
914,93924,Carmel Valley,Monterey,2629,3.2,0.9,3.4,5.6,7.9,15.3,18.4,20.8,8.6,15.9,94866.0,126638.0
915,93925,Chualar,Monterey,393,3.8,3.3,2.8,10.9,15.0,24.7,13.0,13.5,8.7,4.3,61620.0,84491.0
916,93926,Gonzales,Monterey,2245,6.1,6.3,6.8,12.7,15.4,22.8,12.4,13.8,2.9,1.0,52003.0,60458.0
917,93927,Greenfield,Monterey,4100,2.4,4.1,12.6,14.7,19.7,23.0,11.1,7.2,3.1,2.0,47733.0,60532.0
918,93928,Jolon,Monterey,30,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,
919,93930,King City,Monterey,4078,6.0,5.9,11.7,19.3,11.5,18.6,9.5,11.1,4.6,1.8,43353.0,63616.0
920,93932,Lockwood,Monterey,200,16.5,0.0,20.5,12.0,21.5,3.0,15.0,5.0,6.5,0.0,36250.0,51252.0
921,93933,Marina,Monterey,8687,8.1,5.0,8.7,8.7,12.3,19.0,16.3,14.5,4.5,3.0,58161.0,70398.0
922,93940,Monterey,Monterey,13421,4.7,2.9,6.7,6.6,12.1,19.0,13.4,18.2,8.5,8.0,72976.0,94906.0
923,93943,Monterey,Monterey,0,,,,,,,,,,,,
924,93950,Pacific Grove,Monterey,6838,4.5,2.5,5.5,8.0,9.3,16.5,14.4,19.3,9.2,10.7,81486.0,109120.0
925,93953,Pebble Beach,Monterey,1801,5.6,0.9,7.2,3.6,10.3,12.8,9.2,15.9,15.9,18.5,104531.0,154380.0
926,93954,San Lucas,Monterey,98,10.2,10.2,12.2,9.2,11.2,24.5,22.4,0.0,0.0,0.0,46250.0,44112.0
927,93955,Seaside,Monterey,10268,3.0,5.0,10.5,11.2,16.1,21.2,11.8,13.7,4.5,2.9,53311.0,68528.0
928,93960,Soledad,Monterey,4318,4.7,6.0,5.1,11.2,19.0,22.0,10.4,13.3,3.7,4.6,54022.0,70250.0
929,93962,Spreckels,Monterey,252,0.0,0.0,1.2,0.0,3.2,26.2,25.0,25.8,15.5,3.2,89250.0,99252.0
930,94002,Belmont,San Mateo,10245,2.6,1.7,5.4,5.3,8.3,10.1,9.5,17.0,11.8,28.2,119530.0,158945.0
931,94005,Brisbane,San Mateo,1862,3.4,3.0,3.1,9.1,10.5,11.9,13.3,19.1,13.0,13.6,91127.0,117876.0
932,94010,Burlingame,San Mateo,16319,2.9,2.0,5.9,3.9,6.6,10.3,9.9,15.1,10.0,33.4,125768.0,204486.0
933,94014,Daly City,San Mateo,13743,3.3,3.5,8.5,6.3,9.7,18.4,14.7,18.4,10.0,7.3,75658.0,91392.0
934,94015,Daly City,San Mateo,20162,3.8,2.3,5.9,6.2,10.4,16.9,15.4,20.8,10.2,8.2,81956.0,97727.0
935,94019,Half Moon Bay,San Mateo,7472,1.4,2.6,5.4,3.2,10.1,10.9,11.6,20.0,9.9,24.8,107265.0,159596.0
936,94020,La Honda,San Mateo,583,2.7,10.8,1.5,15.3,2.9,10.5,7.2,20.6,6.7,21.8,93472.0,111914.0
937,94021,Loma Mar,San Mateo,58,0.0,0.0,39.7,15.5,0.0,12.1,0.0,32.8,0.0,0.0,,59269.0
938,94022,Los Altos,Santa Clara,7485,2.7,0.9,3.6,3.2,3.6,6.1,7.0,14.3,9.3,49.3,194014.0,300926.0
939,94024,Los Altos,Santa Clara,7865,2.3,0.9,2.6,3.1,3.8,7.6,7.2,11.5,9.3,51.7,204534.0,275639.0
940,94025,Menlo Park,San Mateo,14701,3.4,2.0,4.0,4.2,5.8,11.3,8.9,15.0,11.2,34.0,131854.0,202262.0
941,94027,Atherton,San Mateo,2416,3.3,0.5,1.8,1.7,5.8,4.2,2.5,12.3,8.8,59.1,243542.0,432416.0
942,94028,Portola Valley,San Mateo,2641,1.9,1.1,4.4,2.3,2.9,7.8,4.6,12.7,10.1,52.2,229554.0,331401.0
943,94030,Millbrae,San Mateo,8071,2.9,1.9,4.2,7.1,9.9,12.6,12.0,18.9,11.9,18.6,98709.0,125845.0
944,94037,Montara,San Mateo,1104,0.0,4.3,0.0,7.4,12.5,15.5,8.3,14.1,17.3,20.6,101410.0,118292.0
945,94038,Moss Beach,San Mateo,1152,3.0,3.0,6.5,0.0,1.2,19.6,22.1,12.2,9.2,23.2,94423.0,152115.0
946,94040,Mountain View,Santa Clara,13878,3.8,3.9,5.1,4.0,5.6,11.8,8.3,19.3,11.8,26.5,115600.0,152626.0
947,94041,Mountain View,Santa Clara,6269,2.5,1.4,6.1,5.3,8.9,14.3,10.4,19.4,10.8,20.8,101780.0,139260.0
948,94043,Mountain View,Santa Clara,12814,3.5,2.9,6.2,4.8,7.4,13.3,8.6,19.2,12.7,21.5,105030.0,138060.0
949,94044,Pacifica,San Mateo,13898,3.1,2.9,3.9,4.4,9.2,12.9,11.3,24.1,12.9,15.4,103545.0,125361.0
950,94060,Pescadero,San Mateo,452,3.5,8.4,0.0,16.2,23.0,8.8,14.8,10.8,12.2,2.2,43611.0,72371.0
951,94061,Redwood City,San Mateo,14028,3.0,1.1,6.9,6.1,10.0,15.8,12.1,17.6,11.4,16.0,89578.0,120264.0
952,94062,Redwood City,San Mateo,10187,2.9,1.3,5.7,3.7,5.6,9.0,10.6,14.6,11.6,35.0,135808.0,216273.0
953,94063,Redwood City,San Mateo,9437,5.0,4.5,11.4,9.0,12.3,19.3,13.0,13.7,5.0,6.9,60434.0,79250.0
954,94065,Redwood City,San Mateo,5151,2.0,1.7,1.7,3.7,2.9,11.1,11.4,16.4,16.8,32.4,145518.0,178279.0
955,94066,San Bruno,San Mateo,14842,2.4,1.9,5.1,6.6,9.0,16.4,14.1,22.0,11.1,11.4,89008.0,108818.0
956,94070,San Carlos,San Mateo,11701,2.6,1.4,4.5,4.0,5.7,11.0,8.8,17.3,12.5,32.2,135030.0,178501.0
957,94074,San Gregorio,San Mateo,106,0.0,0.0,0.0,0.0,23.6,0.0,21.7,0.0,30.2,24.5,153043.0,202339.0
958,94080,South San Francisco,San Mateo,21131,3.4,3.7,5.1,5.8,8.9,16.1,15.3,20.4,9.9,11.5,85204.0,104091.0
959,94085,Sunnyvale,Santa Clara,8135,3.5,1.3,4.7,5.5,8.2,12.1,13.8,20.8,12.3,17.9,101051.0,125780.0
960,94086,Sunnyvale,Santa Clara,19608,4.0,2.2,4.8,5.9,6.6,11.4,12.0,21.7,12.8,18.7,104449.0,128945.0
961,94087,Sunnyvale,Santa Clara,20211,2.5,1.6,3.2,4.5,6.6,8.8,10.3,18.2,15.1,29.4,129668.0,166363.0
962,94089,Sunnyvale,Santa Clara,7806,2.4,2.9,6.1,6.8,7.6,14.0,11.6,22.1,12.2,14.3,94903.0,112460.0
963,94102,San Francisco,San Francisco,17135,14.2,18.3,13.0,8.4,8.6,10.5,7.1,8.1,5.3,6.6,29456.0,63634.0
964,94103,San Francisco,San Francisco,13501,12.1,16.4,9.2,6.4,7.3,7.9,6.9,12.9,8.0,12.9,46140.0,96732.0
965,94104,San Francisco,San Francisco,274,5.5,16.8,5.8,0.0,20.8,10.2,7.3,10.6,3.6,19.3,51500.0,132316.0
966,94105,San Francisco,San Francisco,4015,3.6,1.3,2.5,0.0,2.8,3.6,7.9,18.1,11.4,48.8,195165.0,262291.0
967,94107,San Francisco,San Francisco,13873,4.2,4.5,5.2,4.2,4.2,6.0,8.1,18.4,14.6,30.6,129152.0,164280.0
968,94108,San Francisco,San Francisco,8067,10.8,11.7,15.5,5.4,8.6,10.2,9.1,12.9,6.4,9.5,46218.0,83665.0
969,94109,San Francisco,San Francisco,33730,8.6,6.9,7.9,7.0,8.9,12.1,9.2,14.9,9.2,15.4,71043.0,112197.0
970,94110,San Francisco,San Francisco,28183,4.6,4.9,6.2,6.5,8.2,11.9,8.9,16.1,11.6,21.1,97563.0,134864.0
971,94111,San Francisco,San Francisco,2118,10.1,5.2,4.7,8.2,3.4,9.5,5.9,16.8,9.8,26.4,104083.0,156177.0
972,94112,San Francisco,San Francisco,23369,3.1,3.4,7.3,7.2,9.5,17.4,14.2,18.5,9.1,10.2,77388.0,99474.0
973,94114,San Francisco,San Francisco,16580,2.6,3.1,3.1,3.9,4.6,9.3,9.7,19.0,12.9,31.7,131442.0,184963.0
974,94115,San Francisco,San Francisco,17343,6.7,6.5,8.5,5.4,4.5,10.9,8.3,17.3,10.8,21.2,97090.0,147143.0
975,94116,San Francisco,San Francisco,16032,3.8,2.9,6.4,4.2,8.0,13.3,15.3,15.6,11.5,19.1,91930.0,132897.0
976,94117,San Francisco,San Francisco,18404,3.7,3.2,4.4,3.0,6.3,12.7,7.3,20.2,14.0,25.3,122266.0,161068.0
977,94118,San Francisco,San Francisco,17784,5.8,3.9,6.2,5.3,7.2,12.6,11.1,18.6,8.3,21.0,94197.0,139891.0
978,94121,San Francisco,San Francisco,17405,4.3,6.5,6.6,5.8,9.4,15.9,11.5,16.0,10.3,13.6,77280.0,113407.0
979,94122,San Francisco,San Francisco,23189,4.3,3.1,5.2,4.1,6.8,15.4,12.7,19.4,13.0,15.9,97091.0,125924.0
980,94123,San Francisco,San Francisco,13931,4.5,1.0,4.1,3.6,3.4,10.6,9.5,20.3,14.7,28.4,130589.0,177618.0
981,94124,San Francisco,San Francisco,10612,9.6,8.7,10.1,7.9,11.2,15.4,10.4,12.8,7.0,6.9,53322.0,75910.0
982,94127,San Francisco,San Francisco,7535,1.6,2.0,3.8,6.3,5.6,7.4,7.5,19.3,11.6,34.8,138381.0,186855.0
983,94128,San Francisco,San Mateo,0,,,,,,,,,,,,
984,94129,San Francisco,San Francisco,1285,1.6,1.2,0.9,1.4,5.6,7.2,4.3,16.8,20.2,40.9,174564.0,252925.0
985,94130,San Francisco,San Francisco,602,12.0,9.5,8.6,7.5,13.6,20.8,7.0,10.0,7.0,4.2,49271.0,63737.0
986,94131,San Francisco,San Francisco,13088,4.0,2.0,3.7,3.9,8.0,9.4,13.6,19.8,11.1,24.6,111083.0,151227.0
987,94132,San Francisco,San Francisco,10388,9.6,4.9,7.7,7.5,9.8,15.0,12.5,14.1,9.5,9.2,68711.0,91655.0
988,94133,San Francisco,San Francisco,13105,10.9,8.1,10.6,7.4,9.6,9.4,9.5,13.3,8.3,12.9,55098.0,102837.0
989,94134,San Francisco,San Francisco,11927,6.2,4.9,8.4,8.6,10.2,17.3,13.8,16.1,7.4,7.3,66925.0,84682.0
990,94158,San Francisco,San Francisco,3296,13.7,3.2,3.2,6.1,5.7,12.2,5.4,15.7,12.7,22.2,102237.0,127488.0
991,94301,Palo Alto,Santa Clara,7265,5.0,3.3,4.5,4.8,5.8,10.5,7.4,12.5,9.4,36.8,135427.0,218772.0
992,94303,Palo Alto,Santa Clara,13913,4.0,3.0,6.5,7.2,10.0,12.7,10.7,12.1,11.6,22.1,91866.0,139071.0
993,94304,Palo Alto,Santa Clara,1845,4.6,2.9,4.0,1.9,4.6,14.0,13.9,16.2,13.3,24.7,105320.0,176181.0
994,94305,Stanford,Santa Clara,3240,12.6,4.2,4.2,14.2,13.7,10.7,4.9,8.3,6.0,21.3,53173.0,130364.0
995,94306,Palo Alto,Santa Clara,10696,3.6,2.5,4.6,6.0,4.9,11.2,9.5,15.7,10.4,31.5,119157.0,175067.0
996,94401,San Mateo,San Mateo,12692,3.8,3.5,7.8,8.2,10.2,15.7,16.0,17.3,7.7,9.9,76361.0,98282.0
997,94402,San Mateo,San Mateo,9356,2.4,1.3,3.2,3.8,7.7,10.6,10.6,17.4,12.2,30.9,128163.0,174554.0
998,94403,San Mateo,San Mateo,15649,2.0,1.9,4.5,5.2,8.2,13.4,12.3,20.8,12.0,19.8,103612.0,132788.0
999,94404,San Mateo,San Mateo,14564,3.3,1.2,3.7,3.4,5.5,10.0,10.6,22.2,15.6,24.5,126618.0,150452.0
1000,94501,Alameda,Alameda,25507,5.9,3.8,6.1,5.8,9.8,17.7,12.7,16.8,10.8,10.7,76787.0,103614.0
1001,94502,Alameda,Alameda,5171,2.2,2.2,2.6,3.9,4.2,11.8,12.9,24.9,12.6,22.8,115765.0,153766.0
1002,94503,American Canyon,Napa,5694,2.8,2.7,7.7,6.3,11.7,13.6,14.4,19.5,9.8,11.6,83627.0,105402.0
1003,94506,Danville,Contra Costa,8207,2.7,1.0,1.2,1.8,3.4,6.9,8.3,15.7,15.9,43.1,175947.0,213285.0
1004,94507,Alamo,Contra Costa,5500,2.1,1.3,1.2,2.3,5.8,6.5,8.3,15.3,12.2,45.0,172414.0,239427.0
