,Zip Code,City,County,Households,<10k,10k - 15k,15k - 25k,25k - 35k,35k - 50k,50k - 75k,75k - 100k,100k - 150k,150k - 200k,200k+,Median Income ($),Mean Income ($),FIPS,State
1635,95960,North San Juan,Nevada,302,12.9,9.6,12.6,14.9,10.9,13.2,22.8,3.0,0.0,0.0,37500.0,44113.0,6057,CA
1636,95975,Rough And Ready,Nevada,691,6.2,0.0,19.5,10.7,10.3,14.0,22.9,12.3,0.0,4.1,65221.0,71268.0,6057,CA
1637,95977,Smartville,Nevada,632,3.6,0.5,29.6,14.2,4.3,25.3,3.3,15.7,0.0,3.5,40313.0,58402.0,6057,CA
1638,95986,Washington,Nevada,54,35.2,0.0,11.1,11.1,0.0,42.6,0.0,0.0,0.0,0.0,,32776.0,6057,CA
1639,96111,Floriston,Nevada,23,0.0,0.0,0.0,69.6,0.0,30.4,0.0,0.0,0.0,0.0,34297.0,41091.0,6057,CA
1640,96161,Truckee,Nevada,7024,3.7,2.6,2.7,8.0,11.8,17.8,15.7,18.6,8.6,10.6,79457.0,111787.0,6057,CA
1641,95910,Alleghany,Sierra,56,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,6091,CA
1642,95936,Downieville,Sierra,109,8.3,0.0,27.5,15.6,11.0,6.4,8.3,22.9,0.0,0.0,34659.0,53502.0,6091,CA
1643,95944,Goodyears Bar,Sierra,31,0.0,0.0,0.0,58.1,0.0,41.9,0.0,0.0,0.0,0.0,,,6091,CA
1644,96118,Loyalton,Sierra,629,4.3,7.9,16.5,7.8,19.2,19.7,9.2,11.8,0.2,3.3,46058.0,59051.0,6091,CA
1645,96124,Calpine,Sierra,214,10.7,0.0,8.9,13.1,25.2,10.3,7.5,14.5,6.1,3.7,41304.0,72681.0,6091,CA
1646,96125,Sierra City,Sierra,119,0.0,3.4,0.0,0.0,0.0,6.7,0.0,28.6,33.6,27.7,156125.0,171587.0,6091,CA
1647,96126,Sierraville,Sierra,19,0.0,0.0,0.0,0.0,52.6,0.0,47.4,0.0,0.0,0.0,,,6091,CA
1648,95912,Arbuckle,Colusa,1426,6.0,2.3,6.7,13.0,12.4,19.5,17.7,15.0,4.1,3.2,62706.0,82499.0,6011,CA
1649,95932,Colusa,Colusa,2736,4.7,6.4,10.2,9.4,16.0,20.7,13.2,8.7,6.8,4.0,52031.0,70763.0,6011,CA
1650,95950,Grimes,Colusa,136,0.0,0.0,12.5,14.7,25.7,47.1,0.0,0.0,0.0,0.0,42214.0,46658.0,6011,CA
1651,95955,Maxwell,Colusa,492,0.0,13.8,10.2,9.6,11.4,17.7,16.3,5.9,10.4,4.9,57750.0,79310.0,6011,CA
1652,95970,Princeton,Colusa,216,6.0,0.0,14.8,1.9,34.7,19.4,8.8,9.7,1.9,2.8,47500.0,74773.0,6011,CA
1653,95979,Stonyford,Colusa,292,9.9,7.9,13.7,9.2,18.8,19.2,11.6,7.9,1.0,0.7,41471.0,49555.0,6011,CA
1654,95987,Williams,Colusa,1745,1.3,1.9,12.0,10.0,16.2,27.7,13.6,9.7,4.9,2.8,57642.0,80900.0,6011,CA
1655,95914,Bangor,Butte,297,20.5,9.1,1.0,7.7,6.1,34.3,14.5,5.7,1.0,0.0,53125.0,50213.0,6007,CA
1656,95916,Berry Creek,Butte,443,5.4,13.1,14.9,19.9,17.8,15.6,6.5,4.7,1.6,0.5,32868.0,42533.0,6007,CA
1657,95917,Biggs,Butte,1039,1.5,5.8,12.2,12.0,13.4,20.2,13.4,12.1,6.3,3.1,52083.0,75113.0,6007,CA
1658,95926,Chico,Butte,14946,12.9,7.3,12.8,12.0,13.5,14.9,9.6,8.8,4.2,4.0,39239.0,61118.0,6007,CA
1659,95928,Chico,Butte,14022,11.4,8.7,9.2,10.1,14.0,15.1,9.9,11.7,6.1,3.8,45011.0,69053.0,6007,CA
1660,95930,Clipper Mills,Butte,48,0.0,0.0,0.0,35.4,0.0,0.0,64.6,0.0,0.0,0.0,,,6007,CA
1661,95938,Durham,Butte,1559,5.6,5.5,10.1,11.8,7.8,13.7,15.1,15.9,9.6,4.8,64375.0,81077.0,6007,CA
1662,95941,Forbestown,Butte,253,0.0,0.0,38.3,5.9,6.7,43.5,0.0,5.5,0.0,0.0,39632.0,44265.0,6007,CA
1663,95942,Forest Ranch,Butte,466,19.7,0.0,18.9,1.5,10.7,10.9,3.6,22.1,0.0,12.4,49333.0,73426.0,6007,CA
1664,95948,Gridley,Butte,3768,5.3,10.4,13.0,13.3,13.7,21.5,8.4,8.2,2.8,3.3,43488.0,57599.0,6007,CA
1665,95954,Magalia,Butte,5072,5.0,7.2,17.3,9.0,17.6,20.0,13.9,7.7,1.8,0.4,44703.0,51989.0,6007,CA
1666,95965,Oroville,Butte,6895,9.0,11.1,16.7,14.8,13.2,15.1,8.9,7.7,1.8,1.6,33640.0,49345.0,6007,CA
1667,95966,Oroville,Butte,11294,6.6,8.1,15.8,11.7,18.3,17.7,9.7,7.2,2.4,2.5,41678.0,54920.0,6007,CA
1668,95968,Palermo,Butte,442,8.6,8.1,17.2,18.8,15.6,26.7,5.0,0.0,0.0,0.0,32500.0,38563.0,6007,CA
1669,95969,Paradise,Butte,11485,6.5,5.4,13.0,13.9,12.9,19.7,10.0,12.5,3.8,2.4,47379.0,63026.0,6007,CA
1670,95973,Chico,Butte,13678,6.8,6.8,10.2,9.7,10.8,16.8,13.3,14.8,6.1,4.7,57515.0,77431.0,6007,CA
1671,95974,Richvale,Butte,15,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6007,CA
1672,95978,Stirling City,Butte,38,76.3,0.0,0.0,0.0,0.0,0.0,0.0,23.7,0.0,0.0,,,6007,CA
1673,95915,Belden,Plumas,9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6063,CA
1674,95923,Canyon Dam,Plumas,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,6063,CA
1675,95934,Crescent Mills,Plumas,164,0.0,5.5,56.7,5.5,4.3,5.5,22.6,0.0,0.0,0.0,,38693.0,6063,CA
1676,95947,Greenville,Plumas,753,8.0,11.0,11.6,16.1,13.4,12.4,10.0,13.8,1.2,2.7,38594.0,57198.0,6063,CA
1677,95956,Meadow Valley,Plumas,163,23.3,3.7,10.4,0.0,7.4,15.3,4.3,22.7,3.1,9.8,57188.0,76676.0,6063,CA
1678,95971,Quincy,Plumas,2503,2.2,9.3,11.8,10.6,13.5,22.9,13.9,11.1,4.2,0.5,50867.0,59844.0,6063,CA
1679,95983,Taylorsville,Plumas,238,13.9,13.0,0.0,14.7,0.0,0.0,35.7,11.8,0.0,10.9,76136.0,84003.0,6063,CA
1680,95984,Twain,Plumas,39,0.0,0.0,23.1,0.0,0.0,0.0,76.9,0.0,0.0,0.0,,,6063,CA
1681,96020,Chester,Plumas,1070,9.0,3.6,11.7,6.0,18.5,20.7,18.7,4.6,3.5,3.7,51083.0,65503.0,6063,CA
1682,96103,Blairsden-graeagle,Plumas,764,4.6,1.8,15.3,9.9,9.6,26.3,13.0,10.9,3.1,5.5,56429.0,104030.0,6063,CA
1683,96105,Chilcoot,Plumas,57,0.0,5.3,0.0,0.0,73.7,21.1,0.0,0.0,0.0,0.0,44018.0,45477.0,6063,CA
1684,96106,Clio,Plumas,112,0.0,0.0,17.0,0.0,0.0,0.0,41.1,30.4,3.6,8.0,81696.0,97919.0,6063,CA
1685,96122,Portola,Plumas,1534,6.0,12.8,22.0,8.8,11.1,19.2,10.3,6.5,1.1,2.2,35652.0,50658.0,6063,CA
1686,96129,Beckwourth,Plumas,64,0.0,0.0,0.0,0.0,18.8,0.0,0.0,14.1,0.0,67.2,,203339.0,6063,CA
1687,96135,Vinton,Plumas,75,0.0,53.3,0.0,20.0,0.0,0.0,0.0,0.0,26.7,0.0,,52521.0,6063,CA
1688,95920,Butte City,Glenn,97,17.5,7.2,13.4,3.1,8.2,7.2,21.6,11.3,10.3,0.0,,68643.0,6021,CA
1689,95939,Elk Creek,Glenn,204,10.8,12.3,17.6,12.7,18.1,12.7,8.8,6.9,0.0,0.0,32292.0,40364.0,6021,CA
1690,95943,Glenn,Glenn,356,9.6,5.1,9.8,13.5,17.1,16.3,7.6,8.7,5.1,7.3,44464.0,86603.0,6021,CA
1691,95951,Hamilton City,Glenn,805,3.2,4.8,12.9,23.0,16.1,20.9,9.6,6.6,2.9,0.0,39954.0,50979.0,6021,CA
1692,95963,Orland,Glenn,5364,10.1,10.8,12.8,9.0,16.1,18.0,9.7,9.2,2.4,1.8,41048.0,53895.0,6021,CA
1693,95988,Willows,Glenn,3121,11.0,5.9,14.3,8.5,11.9,22.4,8.9,13.5,2.2,1.5,46830.0,60739.0,6021,CA
1694,96001,Redding,Shasta,13610,8.3,9.1,9.6,10.9,15.2,15.8,9.9,12.0,5.2,4.2,45694.0,67963.0,6089,CA
1695,96002,Redding,Shasta,12325,5.3,6.0,13.5,13.6,17.8,18.3,10.6,9.5,3.3,2.1,44721.0,60431.0,6089,CA
1696,96003,Redding,Shasta,17842,6.6,7.2,11.9,11.0,15.1,19.1,11.0,9.8,4.5,3.7,47753.0,63543.0,6089,CA
1697,96007,Anderson,Shasta,9108,5.5,9.1,16.6,13.6,15.4,19.4,9.4,7.7,2.4,0.9,39542.0,51642.0,6089,CA
1698,96008,Bella Vista,Shasta,491,1.2,8.6,6.7,4.7,11.4,32.2,14.5,12.4,3.1,5.3,60528.0,75020.0,6089,CA
1699,96011,Big Bend,Shasta,59,5.1,23.7,30.5,10.2,22.0,5.1,0.0,3.4,0.0,0.0,17083.0,27337.0,6089,CA
1700,96013,Burney,Shasta,1808,10.1,7.6,13.6,16.8,17.5,18.5,4.0,8.8,1.7,1.3,36604.0,48084.0,6089,CA
1701,96016,Cassel,Shasta,244,10.2,12.3,3.3,32.0,2.9,0.0,24.6,14.8,0.0,0.0,,51018.0,6089,CA
1702,96017,Castella,Shasta,76,13.2,11.8,5.3,14.5,15.8,19.7,9.2,10.5,0.0,0.0,38750.0,46893.0,6089,CA
1703,96019,Shasta Lake,Shasta,3686,9.8,5.3,16.2,8.9,13.0,19.6,13.3,10.2,2.6,1.1,46394.0,54853.0,6089,CA
1704,96022,Cottonwood,Shasta,6269,4.8,6.2,13.2,9.1,13.2,19.9,14.0,13.5,2.7,3.4,53331.0,65569.0,6089,CA
1705,96028,Fall River Mills,Shasta,518,7.7,0.0,17.8,22.4,16.8,12.5,4.1,2.5,14.7,1.5,35948.0,61792.0,6089,CA
1706,96033,French Gulch,Shasta,230,9.6,4.3,17.0,20.0,12.2,20.9,8.3,7.0,0.4,0.4,34167.0,43820.0,6089,CA
1707,96040,Hat Creek,Shasta,141,0.0,17.7,7.8,16.3,16.3,36.2,5.7,0.0,0.0,0.0,48083.0,43560.0,6089,CA
1708,96047,Igo,Shasta,330,7.0,10.9,17.3,11.2,11.5,11.8,5.2,12.7,12.4,0.0,41071.0,61754.0,6089,CA
1709,96049,Redding,Shasta,14,0.0,0.0,21.4,21.4,0.0,57.1,0.0,0.0,0.0,0.0,53000.0,44929.0,6089,CA
1710,96051,Lakehead,Shasta,534,13.5,5.8,15.5,8.2,14.8,13.3,3.7,14.8,10.3,0.0,42500.0,60419.0,6089,CA
1711,96062,Millville,Shasta,432,5.1,2.8,13.2,6.5,16.2,13.4,14.8,14.4,4.6,9.0,62500.0,86941.0,6089,CA
1712,96065,Montgomery Creek,Shasta,149,4.0,7.4,14.8,20.8,9.4,29.5,6.0,6.0,0.0,2.0,42813.0,50748.0,6089,CA
1713,96069,Oak Run,Shasta,379,12.7,10.0,13.5,7.1,12.9,15.3,4.5,6.6,16.6,0.8,43938.0,61364.0,6089,CA
1714,96071,Old Station,Shasta,61,0.0,0.0,0.0,0.0,86.9,13.1,0.0,0.0,0.0,0.0,37061.0,41536.0,6089,CA
1715,96073,Palo Cedro,Shasta,1496,5.4,0.7,8.4,4.1,11.0,16.1,21.5,18.3,7.1,7.4,79528.0,96318.0,6089,CA
1716,96076,Platina,Shasta,54,0.0,20.4,31.5,0.0,20.4,9.3,5.6,13.0,0.0,0.0,,39830.0,6089,CA
1717,96084,Round Mountain,Shasta,189,1.6,7.9,15.9,15.3,16.9,33.9,1.6,5.3,1.6,0.0,44219.0,47768.0,6089,CA
1718,96087,Shasta,Shasta,319,5.3,5.0,17.6,23.5,13.2,15.4,8.8,6.6,0.0,4.7,33393.0,53866.0,6089,CA
1719,96088,Shingletown,Shasta,1938,4.4,5.9,15.3,14.0,17.6,19.6,11.0,8.5,1.9,1.7,44664.0,55645.0,6089,CA
1720,96096,Whitmore,Shasta,274,5.1,12.0,13.9,8.0,9.1,14.6,11.7,15.0,4.7,5.8,56667.0,72466.0,6089,CA
1721,96006,Adin,Modoc,147,0.0,0.0,0.0,12.9,10.2,32.0,26.5,12.2,6.1,0.0,71094.0,74600.0,6049,CA
1722,96015,Canby,Modoc,116,0.0,0.0,33.6,6.9,54.3,0.0,0.0,5.2,0.0,0.0,40786.0,38953.0,6049,CA
1723,96054,Lookout,Modoc,123,25.2,0.8,20.3,8.1,29.3,12.2,0.0,4.1,0.0,0.0,28906.0,31288.0,6049,CA
1724,96101,Alturas,Modoc,2278,12.4,5.4,13.1,15.7,16.0,18.0,9.3,7.9,1.2,0.9,39123.0,48778.0,6049,CA
1725,96104,Cedarville,Modoc,254,5.9,2.0,20.5,8.7,9.1,24.8,19.7,9.4,0.0,0.0,52857.0,53913.0,6049,CA
1726,96108,Davis Creek,Modoc,4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6049,CA
1727,96110,Eagleville,Modoc,72,13.9,2.8,8.3,9.7,19.4,13.9,13.9,13.9,0.0,4.2,47500.0,99017.0,6049,CA
1728,96112,Fort Bidwell,Modoc,107,10.3,3.7,34.6,5.6,7.5,16.8,18.7,0.0,2.8,0.0,26250.0,44887.0,6049,CA
1729,96115,Lake City,Modoc,84,15.5,11.9,16.7,0.0,0.0,33.3,3.6,19.0,0.0,0.0,53462.0,48627.0,6049,CA
1730,96116,Likely,Modoc,75,41.3,0.0,0.0,6.7,14.7,0.0,37.3,0.0,0.0,0.0,,44384.0,6049,CA
1731,96009,Bieber,Lassen,144,2.1,6.9,15.3,6.3,9.7,38.2,9.0,5.6,0.0,6.9,56750.0,67666.0,6035,CA
1732,96056,Mcarthur,Lassen,773,2.2,6.1,12.0,11.8,12.3,30.4,8.2,16.0,0.5,0.5,56273.0,60027.0,6035,CA
1733,96068,Nubieber,Lassen,33,0.0,36.4,9.1,0.0,54.5,0.0,0.0,0.0,0.0,0.0,,29939.0,6035,CA
1734,96109,Doyle,Lassen,423,10.2,19.4,14.2,6.6,12.8,8.3,11.8,13.2,3.5,0.0,34464.0,50736.0,6035,CA
1735,96113,Herlong,Lassen,342,1.8,0.6,15.8,12.0,40.6,24.3,2.9,1.5,0.6,0.0,46042.0,44107.0,6035,CA
1736,96114,Janesville,Lassen,1353,4.8,2.4,5.0,9.4,10.1,21.8,13.8,16.9,12.6,3.2,70806.0,84563.0,6035,CA
1737,96117,Litchfield,Lassen,107,15.0,23.4,3.7,17.8,21.5,14.0,4.7,0.0,0.0,0.0,31118.0,30673.0,6035,CA
1738,96119,Madeline,Lassen,35,0.0,0.0,51.4,8.6,20.0,5.7,14.3,0.0,0.0,0.0,,33671.0,6035,CA
1739,96121,Milford,Lassen,127,0.0,0.0,13.4,0.0,0.0,6.3,7.9,46.5,7.1,18.9,125375.0,130569.0,6035,CA
1740,96123,Ravendale,Lassen,16,12.5,0.0,0.0,62.5,12.5,12.5,0.0,0.0,0.0,0.0,33333.0,33338.0,6035,CA
1741,96128,Standish,Lassen,337,8.0,0.0,5.6,2.7,14.2,24.3,1.5,10.7,29.4,3.6,64063.0,96117.0,6035,CA
1742,96130,Susanville,Lassen,5323,7.1,5.9,10.4,11.2,12.5,21.1,12.7,12.7,4.0,2.3,52459.0,64834.0,6035,CA
1743,96132,Termo,Lassen,44,25.0,11.4,4.5,6.8,47.7,2.3,2.3,0.0,0.0,0.0,40000.0,29139.0,6035,CA
1744,96136,Wendel,Lassen,36,33.3,11.1,0.0,0.0,41.7,13.9,0.0,0.0,0.0,0.0,,31744.0,6035,CA
1745,96137,Westwood,Lassen,1675,6.1,8.8,12.6,10.3,15.3,21.8,13.0,7.3,3.3,1.5,44627.0,58757.0,6035,CA
1746,96021,Corning,Tehama,5793,5.2,5.7,18.9,12.5,21.9,16.4,9.1,6.8,2.2,1.3,40209.0,52822.0,6103,CA
1747,96029,Flournoy,Tehama,65,9.2,13.8,10.8,18.5,7.7,10.8,9.2,18.5,1.5,0.0,32375.0,50348.0,6103,CA
1748,96035,Gerber,Tehama,1131,9.3,5.2,13.3,20.3,16.8,16.2,5.9,11.0,2.0,0.0,38495.0,47253.0,6103,CA
1749,96055,Los Molinos,Tehama,1450,10.6,5.0,16.8,14.0,10.8,16.0,14.1,9.5,0.8,2.4,40517.0,56200.0,6103,CA
1750,96059,Manton,Tehama,233,11.6,8.6,17.2,18.5,16.3,15.5,8.6,3.9,0.0,0.0,29554.0,37096.0,6103,CA
1751,96061,Mill Creek,Tehama,15,0.0,0.0,13.3,0.0,0.0,26.7,0.0,60.0,0.0,0.0,100417.0,80480.0,6103,CA
1752,96063,Mineral,Tehama,103,6.8,0.0,1.0,19.4,12.6,34.0,13.6,11.7,0.0,1.0,54625.0,60572.0,6103,CA
1753,96074,Paskenta,Tehama,49,0.0,16.3,20.4,8.2,38.8,8.2,4.1,0.0,4.1,0.0,38250.0,39945.0,6103,CA
1754,96075,Paynes Creek,Tehama,110,10.9,19.1,14.5,29.1,4.5,18.2,1.8,1.8,0.0,0.0,27500.0,33188.0,6103,CA
1755,96080,Red Bluff,Tehama,10678,6.3,10.2,15.1,14.9,12.8,18.0,10.3,7.7,2.4,2.3,37610.0,53625.0,6103,CA
1756,96090,Tehama,Tehama,184,0.5,12.0,14.7,15.2,15.2,17.9,10.3,14.1,0.0,0.0,45000.0,51768.0,6103,CA
1757,96092,Vina,Tehama,149,0.0,8.1,10.7,9.4,29.5,6.7,4.7,16.1,14.8,0.0,,71836.0,6103,CA
